timestamp,open,high,low,close,volume,ema_fast,ema_med,ema_long,ema_macro,ema_ultra_len,rsi,atr,swing_high,swing_low,in_session,rsi_trend,isLongTrend,isShortTrend,exit_time
2025-05-19 12:05:00+05:30,407.25,408.2,407.25,407.3,54557,407.29,407.41,407.8,406.67,,46.87,0.78,409.75,405.75,True,33.65,False,True,False
2025-05-19 12:10:00+05:30,407.35,407.7,407.25,407.5,67898,407.36,407.42,407.79,406.68,,49.18,0.76,409.75,406.0,True,33.65,False,True,False
2025-05-19 12:15:00+05:30,407.45,407.65,407.15,407.65,39522,407.46,407.44,407.78,406.7,,50.9,0.74,409.75,406.0,True,33.65,False,True,False
2025-05-19 12:20:00+05:30,407.6,407.65,406.9,407.05,63718,407.32,407.4,407.76,406.7,,44.42,0.74,409.75,406.0,True,33.65,False,True,False
2025-05-19 12:25:00+05:30,406.95,407.1,406.85,406.9,33211,407.18,407.35,407.73,406.71,,42.95,0.7,409.75,406.0,True,33.65,False,True,False
2025-05-19 12:30:00+05:30,406.85,407.6,406.7,407.2,170107,407.19,407.34,407.72,406.72,,46.75,0.72,409.75,406.0,True,48.14,False,True,False
2025-05-19 12:35:00+05:30,407.05,407.45,406.75,406.9,38413,407.09,407.3,407.69,406.72,,43.62,0.72,409.7,406.0,True,48.14,False,True,False
2025-05-19 12:40:00+05:30,406.95,407.0,406.9,407.0,18119,407.06,407.27,407.67,406.72,,44.94,0.67,409.7,406.0,True,48.14,False,True,False
2025-05-19 12:45:00+05:30,406.95,407.0,406.9,406.95,9778,407.02,407.24,407.65,406.73,,44.38,0.63,409.5,406.0,True,48.14,False,True,False
2025-05-19 12:50:00+05:30,407.0,407.6,406.9,407.55,13104,407.2,407.27,407.64,406.74,,52.1,0.64,409.35,406.0,True,48.14,False,True,False
2025-05-19 12:55:00+05:30,407.55,407.9,407.55,407.9,13046,407.43,407.33,407.65,406.76,,55.94,0.62,408.9,406.0,True,48.14,False,True,False
2025-05-19 13:00:00+05:30,407.9,408.45,407.55,408.05,34026,407.64,407.4,407.66,406.78,,57.52,0.64,408.75,406.0,True,49.33,False,True,False
2025-05-19 13:05:00+05:30,408.05,408.25,407.85,408.05,11260,407.78,407.46,407.68,406.8,,57.52,0.62,408.45,406.0,True,49.33,False,True,False
2025-05-19 13:10:00+05:30,408.1,408.15,407.5,407.65,8963,407.73,407.48,407.68,406.82,,51.8,0.62,408.45,406.0,True,49.33,False,True,False
2025-05-19 13:15:00+05:30,407.75,407.95,407.1,407.3,12972,407.59,407.46,407.66,406.82,,47.36,0.64,408.45,406.0,True,49.33,False,True,False
2025-05-19 13:20:00+05:30,407.35,407.95,407.35,407.75,8070,407.64,407.49,407.67,406.84,,52.94,0.64,408.45,406.0,True,49.33,False,True,False
2025-05-19 13:25:00+05:30,407.75,408.0,407.6,408.0,7820,407.76,407.54,407.68,406.86,,55.75,0.62,408.45,406.0,True,49.33,False,True,False
2025-05-19 13:30:00+05:30,408.0,408.25,407.65,407.75,11116,407.76,407.56,407.68,406.87,,52.38,0.62,408.45,406.0,True,42.95,False,True,False
2025-05-19 13:35:00+05:30,407.8,407.9,407.35,407.55,13823,407.69,407.56,407.68,406.88,,49.8,0.61,408.45,406.0,True,42.95,False,True,False
2025-05-19 13:40:00+05:30,407.55,407.6,407.1,407.55,17984,407.64,407.56,407.67,406.9,,49.8,0.61,408.45,406.2,True,42.95,False,True,False
2025-05-19 13:45:00+05:30,407.6,407.6,407.05,407.3,12785,407.53,407.53,407.66,406.9,,46.47,0.6,408.45,406.45,True,42.95,False,True,False
2025-05-19 13:50:00+05:30,407.2,407.65,407.0,407.55,8515,407.54,407.53,407.66,406.91,,50.06,0.61,408.45,406.55,True,42.95,False,True,False
2025-05-19 13:55:00+05:30,407.55,407.65,407.1,407.4,8733,407.49,407.52,407.65,406.92,,47.98,0.6,408.45,406.55,True,42.95,False,True,False
2025-05-19 14:00:00+05:30,407.4,407.45,406.75,406.85,13038,407.28,407.46,407.62,406.92,,41.21,0.61,408.45,406.55,True,37.71,False,True,False
2025-05-19 14:05:00+05:30,406.95,407.15,406.25,406.8,35566,407.12,407.39,407.6,406.92,,40.65,0.63,408.45,406.25,True,37.71,False,True,False
2025-05-19 14:10:00+05:30,406.8,406.85,406.1,406.65,39698,406.96,407.32,407.57,406.91,,38.93,0.64,408.45,406.1,True,37.71,False,True,False
2025-05-19 14:15:00+05:30,406.65,407.35,406.3,407.2,18863,407.04,407.31,407.56,406.92,,47.65,0.67,408.45,406.1,True,37.71,False,True,False
2025-05-19 14:20:00+05:30,407.15,407.25,406.45,406.7,45569,406.93,407.25,407.53,406.91,,41.81,0.68,408.45,406.1,True,37.71,False,True,False
2025-05-19 14:25:00+05:30,406.75,407.2,406.5,406.8,25586,406.89,407.21,407.51,406.91,,43.3,0.68,408.45,406.1,True,37.71,False,True,False
2025-05-19 14:30:00+05:30,406.85,407.0,406.3,406.4,18069,406.72,407.13,407.47,406.9,,38.98,0.68,408.45,406.1,True,30.11,False,True,False
2025-05-19 14:35:00+05:30,406.35,406.35,405.5,405.8,45745,406.42,407.01,407.42,406.89,,33.57,0.7,408.45,405.5,True,30.11,False,True,False
2025-05-19 14:40:00+05:30,405.8,406.0,405.5,405.8,38086,406.21,406.89,407.37,406.87,,33.57,0.68,408.45,405.5,True,30.11,False,True,False
2025-05-19 14:45:00+05:30,405.65,405.8,405.25,405.45,12681,405.96,406.75,407.31,406.84,,30.69,0.67,408.45,405.25,True,30.11,False,True,False
2025-05-19 14:50:00+05:30,405.45,406.3,405.4,405.9,25395,405.94,406.67,407.27,406.83,,38.05,0.69,408.45,405.25,True,30.11,False,True,False
2025-05-19 14:55:00+05:30,405.9,406.3,405.5,405.65,21754,405.84,406.58,407.21,406.81,,35.78,0.7,408.45,405.25,True,30.11,False,True,False
2025-05-19 15:00:00+05:30,405.65,405.95,405.25,405.35,44750,405.68,406.46,407.16,406.79,,33.22,0.7,408.45,405.25,True,28.76,False,True,False
2025-05-19 15:05:00+05:30,405.35,405.45,404.7,405.35,54593,405.57,406.35,407.1,406.76,,33.22,0.7,408.45,404.7,True,28.76,False,True,False
2025-05-19 15:10:00+05:30,405.4,405.55,404.85,405.05,60014,405.4,406.23,407.04,406.73,,30.67,0.7,408.45,404.7,True,28.76,False,True,False
2025-05-19 15:15:00+05:30,405.05,405.65,404.35,405.1,130536,405.3,406.12,406.98,406.71,,31.61,0.74,408.45,404.35,True,28.76,False,True,False
2025-05-19 15:20:00+05:30,405.1,405.1,404.1,404.75,119940,405.11,405.99,406.91,406.67,,28.67,0.76,408.45,404.1,True,28.76,False,True,False
2025-05-19 15:25:00+05:30,404.75,405.5,404.1,405.4,123015,405.21,405.93,406.86,406.65,,39.85,0.81,408.45,404.1,True,28.76,False,True,False
2025-05-20 09:15:00+05:30,406.0,408.3,404.6,404.6,49156,405.01,405.81,406.79,406.62,,33.0,1.01,408.3,404.1,True,28.76,False,True,False
2025-05-20 09:20:00+05:30,404.65,406.2,403.3,405.3,69164,405.1,405.76,406.74,406.6,,42.34,1.15,408.3,403.3,True,28.76,False,True,False
2025-05-20 09:25:00+05:30,405.05,406.0,404.45,406.0,25969,405.4,405.78,406.72,406.59,,49.87,1.18,408.3,403.3,True,28.76,False,True,False
2025-05-20 09:30:00+05:30,405.8,407.4,405.1,406.4,54550,405.74,405.84,406.71,406.58,,53.6,1.26,408.3,403.3,True,84.62,True,False,False
2025-05-20 09:35:00+05:30,406.3,407.8,406.1,407.4,18271,406.29,405.99,406.73,406.6,,61.34,1.29,408.3,403.3,True,84.62,True,False,False
2025-05-20 09:40:00+05:30,407.3,407.75,405.7,407.2,73167,406.59,406.1,406.75,406.61,,59.21,1.34,408.3,403.3,True,84.62,True,False,False
2025-05-20 09:45:00+05:30,407.2,407.3,405.85,406.4,25534,406.53,406.13,406.73,406.6,,51.52,1.35,408.3,403.3,True,84.62,True,False,False
2025-05-20 09:50:00+05:30,406.4,406.8,405.4,406.0,27346,406.35,406.12,406.71,406.59,405.52,48.14,1.35,408.3,403.3,True,84.62,True,False,False
2025-05-20 09:55:00+05:30,405.95,407.5,405.5,407.3,37677,406.67,406.23,406.73,406.61,405.53,57.81,1.4,408.3,403.3,True,84.62,True,False,False
2025-05-20 10:00:00+05:30,407.3,409.85,407.3,409.85,110237,407.73,406.58,406.83,406.66,405.57,69.72,1.48,409.85,403.3,True,91.51,True,False,False
2025-05-20 10:05:00+05:30,409.8,410.5,408.5,409.05,124373,408.17,406.81,406.9,406.7,405.6,63.65,1.52,410.5,403.3,True,91.51,True,False,False
2025-05-20 10:10:00+05:30,409.3,409.35,408.5,408.8,33979,408.38,407.0,406.96,406.73,405.63,61.84,1.47,410.5,403.3,True,91.51,True,False,False
2025-05-20 10:15:00+05:30,409.0,409.35,408.4,409.2,28128,408.65,407.21,407.03,406.77,405.66,63.62,1.43,410.5,403.3,True,91.51,True,False,False
2025-05-20 10:20:00+05:30,409.05,409.5,408.95,409.0,22948,408.77,407.38,407.09,406.81,405.69,62.06,1.37,410.5,403.3,True,91.51,True,False,False
2025-05-20 10:25:00+05:30,409.0,409.9,408.55,408.55,29772,408.7,407.49,407.13,406.84,405.71,58.57,1.37,410.5,403.3,True,91.51,True,False,False
2025-05-20 10:30:00+05:30,408.65,408.75,408.1,408.1,17286,408.5,407.55,407.16,406.86,405.73,55.23,1.32,410.5,403.3,True,93.42,True,False,False
2025-05-20 10:35:00+05:30,408.15,409.5,408.1,409.1,20341,408.7,407.7,407.22,406.9,405.76,60.61,1.32,410.5,403.3,True,93.42,True,False,False
2025-05-20 10:40:00+05:30,409.0,409.25,408.85,408.85,16411,408.75,407.81,407.28,406.93,405.79,58.71,1.26,410.5,403.3,True,93.42,True,False,False
2025-05-20 10:45:00+05:30,408.85,409.2,408.85,409.05,15313,408.85,407.93,407.33,406.97,405.81,59.8,1.19,410.5,403.3,True,93.42,True,False,False
2025-05-20 10:50:00+05:30,408.9,409.0,408.5,408.65,23057,408.78,408.0,407.37,406.99,405.84,56.59,1.15,410.5,403.3,True,93.42,True,False,False
2025-05-20 10:55:00+05:30,408.65,409.3,408.55,409.3,20240,408.96,408.12,407.43,407.03,405.87,60.31,1.12,410.5,403.3,True,93.42,True,False,False
2025-05-20 11:00:00+05:30,409.3,409.75,408.45,408.5,40128,408.8,408.16,407.47,407.06,405.89,54.16,1.13,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:05:00+05:30,408.5,408.9,408.45,408.75,9727,408.79,408.21,407.51,407.08,405.91,55.68,1.08,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:10:00+05:30,408.7,408.8,408.3,408.6,15014,408.72,408.25,407.54,407.11,405.94,54.51,1.04,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:15:00+05:30,408.6,408.75,408.3,408.55,11835,408.67,408.28,407.57,407.13,405.96,54.1,1.0,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:20:00+05:30,408.55,408.75,408.0,408.4,40270,408.58,408.29,407.6,407.15,405.98,52.83,0.98,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:25:00+05:30,408.15,408.8,408.15,408.4,15497,408.52,408.3,407.62,407.17,406.0,52.83,0.96,410.5,403.3,True,72.41,True,False,False
2025-05-20 11:30:00+05:30,408.4,408.65,408.0,408.6,21005,408.55,408.33,407.65,407.2,406.02,54.49,0.94,410.5,403.3,True,55.87,True,False,False
2025-05-20 11:35:00+05:30,408.45,408.95,408.3,408.4,27599,408.5,408.34,407.68,407.22,406.04,52.5,0.92,410.5,403.3,True,55.87,True,False,False
2025-05-20 11:40:00+05:30,408.4,408.55,408.05,408.25,11239,408.41,408.33,407.69,407.23,406.06,50.99,0.89,410.5,403.3,True,55.87,True,False,False
2025-05-20 11:45:00+05:30,408.05,408.25,407.7,407.7,10675,408.18,408.27,407.69,407.24,406.08,45.81,0.86,410.5,403.3,True,55.87,True,False,False
2025-05-20 11:50:00+05:30,407.7,407.85,407.0,407.25,15989,407.87,408.17,407.68,407.24,406.09,42.04,0.86,410.5,404.45,True,55.87,True,False,False
2025-05-20 11:55:00+05:30,407.1,407.45,407.05,407.3,6216,407.68,408.09,407.67,407.24,406.1,42.61,0.83,410.5,405.1,True,55.87,True,False,False
2025-05-20 12:00:00+05:30,407.3,407.75,407.15,407.5,6957,407.62,408.03,407.66,407.25,406.11,44.92,0.81,410.5,405.4,True,50.25,True,False,False
2025-05-20 12:05:00+05:30,407.35,407.75,407.2,407.3,8293,407.51,407.96,407.65,407.25,406.12,43.05,0.79,410.5,405.4,True,50.25,True,False,False
2025-05-20 12:10:00+05:30,407.3,407.4,406.8,406.8,19243,407.28,407.85,407.63,407.24,406.12,38.72,0.78,410.5,405.4,True,50.25,True,False,False
2025-05-20 12:15:00+05:30,406.8,407.25,406.6,406.85,32009,407.13,407.76,407.6,407.23,406.13,39.37,0.77,410.5,405.4,True,50.25,True,False,False
2025-05-20 12:20:00+05:30,406.85,407.15,406.75,406.9,9083,407.06,407.67,407.58,407.23,406.14,40.07,0.74,410.5,405.5,True,50.25,True,False,False
2025-05-20 12:25:00+05:30,407.0,407.0,406.7,406.8,6365,406.97,407.59,407.55,407.22,406.14,39.1,0.71,410.5,406.6,True,50.25,True,False,False
2025-05-20 12:30:00+05:30,406.9,407.0,406.7,406.95,3865,406.96,407.53,407.54,407.22,406.15,41.38,0.68,410.5,406.6,True,43.63,False,True,False
2025-05-20 12:35:00+05:30,406.85,407.55,406.8,407.3,21553,407.08,407.51,407.53,407.22,406.16,46.4,0.69,409.9,406.6,True,43.63,False,True,False
2025-05-20 12:40:00+05:30,407.3,407.5,406.85,407.15,18190,407.1,407.47,407.52,407.22,406.17,44.64,0.68,409.9,406.6,True,43.63,False,True,False
2025-05-20 12:45:00+05:30,407.15,407.3,406.7,406.8,12039,407.0,407.41,407.49,407.21,406.17,40.74,0.68,409.9,406.6,True,43.63,False,True,False
2025-05-20 12:50:00+05:30,406.8,406.95,405.8,405.8,30968,406.6,407.26,407.44,407.19,406.17,32.11,0.71,409.9,405.8,True,43.63,False,True,False
2025-05-20 12:55:00+05:30,405.8,406.4,405.5,406.1,16646,406.43,407.15,407.4,407.17,406.17,36.46,0.73,409.75,405.5,True,43.63,False,True,False
2025-05-20 13:00:00+05:30,406.1,406.45,405.45,405.5,38705,406.12,406.99,407.34,407.14,406.16,32.04,0.75,409.75,405.45,True,44.2,False,True,False
2025-05-20 13:05:00+05:30,405.5,406.0,405.4,405.6,10494,405.95,406.86,407.29,407.12,406.16,33.49,0.73,409.75,405.4,True,44.2,False,True,False
2025-05-20 13:10:00+05:30,405.75,406.0,405.35,405.4,10633,405.77,406.72,407.23,407.09,406.15,32.02,0.73,409.75,405.35,True,44.2,False,True,False
2025-05-20 13:15:00+05:30,405.4,405.4,404.8,405.0,24799,405.51,406.55,407.16,407.05,406.14,29.26,0.72,409.75,404.8,True,44.2,False,True,False
2025-05-20 13:20:00+05:30,404.8,405.3,404.6,405.0,21406,405.34,406.41,407.09,407.02,406.13,29.26,0.72,409.75,404.6,True,44.2,False,True,False
2025-05-20 13:25:00+05:30,405.0,406.3,404.8,406.15,16131,405.61,406.38,407.06,407.01,406.13,45.06,0.77,409.75,404.6,True,44.2,False,True,False
2025-05-20 13:30:00+05:30,406.15,406.35,405.65,405.65,15305,405.62,406.31,407.02,406.98,406.13,40.8,0.77,408.95,404.6,True,41.94,False,True,False
2025-05-20 13:35:00+05:30,405.65,406.0,405.55,405.7,18676,405.65,406.25,406.98,406.96,406.13,41.39,0.75,408.95,404.6,True,41.94,False,True,False
2025-05-20 13:40:00+05:30,405.7,406.05,405.5,405.9,15713,405.73,406.22,406.94,406.94,406.12,43.84,0.73,408.95,404.6,True,41.94,False,True,False
2025-05-20 13:45:00+05:30,405.9,406.5,405.6,406.3,15768,405.92,406.23,406.92,406.93,406.13,48.46,0.74,408.95,404.6,True,41.94,False,True,False
2025-05-20 13:50:00+05:30,406.55,406.55,405.85,406.0,11064,405.95,406.21,406.89,406.92,406.12,45.44,0.74,408.95,404.6,True,41.94,False,True,False
2025-05-20 13:55:00+05:30,405.8,406.0,405.7,405.9,8431,405.93,406.18,406.86,406.9,406.12,44.44,0.71,408.95,404.6,True,41.94,False,True,False
2025-05-20 14:00:00+05:30,405.9,406.0,404.65,405.45,50877,405.77,406.11,406.82,406.88,406.12,40.18,0.76,408.95,404.6,True,22.54,False,True,False
2025-05-20 14:05:00+05:30,405.45,405.6,404.4,404.55,23099,405.36,405.96,406.75,406.84,406.1,33.3,0.79,408.55,404.4,True,22.54,False,True,False
2025-05-20 14:10:00+05:30,404.55,404.95,404.2,404.25,16605,404.99,405.8,406.67,406.8,406.09,31.37,0.78,408.25,404.2,True,22.54,False,True,False
2025-05-20 14:15:00+05:30,404.3,404.65,404.0,404.15,21983,404.71,405.64,406.59,406.75,406.07,30.73,0.77,407.85,404.0,True,22.54,False,True,False
2025-05-20 14:20:00+05:30,404.15,404.2,402.75,403.1,38182,404.17,405.4,406.48,406.69,406.05,24.98,0.82,407.75,402.75,True,22.54,False,True,False
2025-05-20 14:25:00+05:30,403.1,403.35,401.6,402.0,44087,403.45,405.07,406.34,406.61,406.01,20.62,0.89,407.75,401.6,True,22.54,False,True,False
2025-05-20 14:30:00+05:30,402.05,402.4,401.55,402.4,20134,403.1,404.82,406.22,406.54,405.98,25.69,0.89,407.75,401.55,True,16.0,False,True,False
2025-05-20 14:35:00+05:30,402.25,402.85,399.45,399.85,118864,402.02,404.35,406.02,406.43,405.93,17.86,1.07,407.55,399.45,True,16.0,False,True,False
2025-05-20 14:40:00+05:30,399.8,400.7,398.5,398.5,107564,400.84,403.79,405.78,406.3,405.86,15.21,1.15,407.55,398.5,True,16.0,False,True,False
2025-05-20 14:45:00+05:30,398.7,400.65,398.2,400.1,52221,400.6,403.44,405.61,406.2,405.81,28.69,1.24,407.55,398.2,True,16.0,False,True,False
2025-05-20 14:50:00+05:30,400.1,400.9,399.95,400.35,29006,400.51,403.14,405.44,406.1,405.77,30.55,1.22,407.55,398.2,True,16.0,False,True,False
2025-05-20 14:55:00+05:30,400.4,400.5,398.8,398.8,51198,399.94,402.73,405.23,405.98,405.71,26.02,1.25,407.55,398.2,True,16.0,False,True,False
2025-05-20 15:00:00+05:30,398.9,400.45,398.8,400.0,58218,399.96,402.47,405.07,405.88,405.66,34.16,1.28,407.55,398.2,True,11.75,False,True,False
2025-05-20 15:05:00+05:30,400.0,400.3,399.35,400.2,60893,400.04,402.25,404.92,405.79,405.61,35.43,1.26,407.5,398.2,True,11.75,False,True,False
2025-05-20 15:10:00+05:30,400.2,400.5,399.7,400.2,90983,400.09,402.06,404.77,405.7,405.57,35.43,1.23,407.3,398.2,True,11.75,False,True,False
2025-05-20 15:15:00+05:30,400.15,400.25,398.2,398.8,127290,399.66,401.75,404.58,405.58,405.51,30.62,1.28,406.95,398.2,True,11.75,False,True,False
2025-05-20 15:20:00+05:30,398.8,398.8,397.7,397.85,98083,399.06,401.38,404.37,405.46,405.44,27.86,1.27,406.55,397.7,True,11.75,False,True,False
2025-05-20 15:25:00+05:30,397.95,398.4,392.2,395.1,731488,397.74,400.78,404.08,405.28,405.35,21.74,1.62,406.55,392.2,True,11.75,False,True,False
2025-05-21 09:15:00+05:30,395.4,395.45,390.55,395.0,282990,396.83,400.23,403.8,405.11,405.27,21.55,1.86,406.55,390.55,True,11.75,False,True,False
2025-05-21 09:20:00+05:30,395.0,395.35,394.0,394.3,104201,395.98,399.66,403.5,404.94,405.17,20.25,1.82,406.55,390.55,True,11.75,False,True,False
2025-05-21 09:25:00+05:30,394.55,395.2,393.3,394.4,84625,395.46,399.16,403.22,404.76,405.08,20.99,1.83,406.55,390.55,True,11.75,False,True,False
2025-05-21 09:30:00+05:30,394.5,395.4,393.8,395.25,50790,395.39,398.79,402.97,404.6,405.0,27.13,1.81,406.55,390.55,True,82.94,True,False,False
2025-05-21 09:35:00+05:30,395.3,398.0,394.65,397.9,90572,396.22,398.71,402.81,404.49,404.94,42.21,1.92,406.55,390.55,True,82.94,True,False,False
2025-05-21 09:40:00+05:30,397.9,399.2,397.6,398.55,64237,397.0,398.69,402.68,404.4,404.88,45.21,1.9,406.55,390.55,True,82.94,True,False,False
2025-05-21 09:45:00+05:30,398.7,399.7,397.6,398.3,36324,397.43,398.65,402.54,404.29,404.83,44.26,1.91,406.55,390.55,True,82.94,True,False,False
2025-05-21 09:50:00+05:30,398.35,398.95,397.55,398.55,36052,397.81,398.64,402.42,404.2,404.77,45.49,1.88,406.55,390.55,True,82.94,True,False,False
2025-05-21 09:55:00+05:30,398.45,399.2,397.5,398.15,33354,397.92,398.6,402.28,404.1,404.71,43.82,1.86,406.55,390.55,True,82.94,True,False,False
2025-05-21 10:00:00+05:30,398.15,398.95,397.8,398.05,48466,397.96,398.54,402.15,404.0,404.66,43.39,1.81,406.55,390.55,True,72.09,True,False,False
2025-05-21 10:05:00+05:30,398.3,398.45,397.35,397.4,59993,397.78,398.44,402.0,403.89,404.6,40.6,1.76,406.0,390.55,True,72.09,True,False,False
2025-05-21 10:10:00+05:30,397.5,398.9,397.5,398.4,129015,397.98,398.43,401.89,403.8,404.54,46.31,1.74,406.0,390.55,True,72.09,True,False,False
2025-05-21 10:15:00+05:30,398.55,399.0,397.0,397.05,48677,397.67,398.3,401.74,403.69,404.48,40.64,1.76,405.6,390.55,True,72.09,True,False,False
2025-05-21 10:20:00+05:30,397.0,397.55,396.95,397.4,20771,397.58,398.21,401.6,403.58,404.42,42.6,1.68,404.95,390.55,True,72.09,True,False,False
2025-05-21 10:25:00+05:30,397.8,398.0,397.35,397.5,21671,397.55,398.15,401.48,403.48,404.36,43.18,1.6,404.65,390.55,True,72.09,True,False,False
2025-05-21 10:30:00+05:30,397.6,398.35,397.3,397.6,53615,397.57,398.09,401.35,403.39,404.3,43.79,1.56,404.2,390.55,True,64.41,True,False,False
2025-05-21 10:35:00+05:30,397.7,398.0,397.5,397.75,15888,397.63,398.06,401.24,403.29,404.25,44.75,1.49,403.35,390.55,True,64.41,True,False,False
2025-05-21 10:40:00+05:30,397.75,398.0,397.3,397.45,17319,397.57,398.0,401.12,403.2,404.19,43.16,1.43,402.85,390.55,True,64.41,True,False,False
2025-05-21 10:45:00+05:30,397.55,397.95,397.5,397.85,12016,397.66,397.99,401.02,403.11,404.13,45.91,1.37,402.85,390.55,True,64.41,True,False,False
2025-05-21 10:50:00+05:30,397.85,398.0,397.3,397.4,19667,397.58,397.93,400.91,403.01,404.08,43.37,1.32,400.9,390.55,True,64.41,True,False,False
2025-05-21 10:55:00+05:30,397.3,397.5,396.8,396.95,17145,397.37,397.84,400.78,402.91,404.01,40.93,1.27,400.9,390.55,True,64.41,True,False,False
2025-05-21 11:00:00+05:30,396.95,396.95,395.35,395.5,44431,396.74,397.62,400.62,402.79,403.94,34.24,1.3,400.9,390.55,True,55.19,True,False,False
2025-05-21 11:05:00+05:30,395.4,396.0,394.7,395.4,39711,396.3,397.41,400.46,402.67,403.87,33.83,1.3,400.5,390.55,True,55.19,True,False,False
2025-05-21 11:10:00+05:30,395.35,395.85,395.0,395.75,32663,396.11,397.25,400.31,402.55,403.8,36.69,1.27,400.5,390.55,True,55.19,True,False,False
2025-05-21 11:15:00+05:30,395.7,396.4,395.15,396.25,46459,396.16,397.15,400.18,402.45,403.74,40.64,1.26,400.5,390.55,True,55.19,True,False,False
2025-05-21 11:20:00+05:30,396.25,396.4,395.45,395.5,21170,395.94,397.0,400.04,402.34,403.66,36.92,1.24,400.5,390.55,True,55.19,True,False,False
2025-05-21 11:25:00+05:30,395.45,396.6,395.45,396.15,21087,396.01,396.91,399.91,402.23,403.6,41.89,1.24,400.25,390.55,True,55.19,True,False,False
2025-05-21 11:30:00+05:30,396.1,396.45,395.7,395.9,16053,395.97,396.82,399.79,402.13,403.53,40.56,1.2,399.7,390.55,True,67.88,True,False,False
2025-05-21 11:35:00+05:30,395.9,396.75,395.1,396.55,32847,396.17,396.79,399.69,402.04,403.47,45.39,1.23,399.7,390.55,True,67.88,True,False,False
2025-05-21 11:40:00+05:30,396.6,397.3,396.35,396.65,27504,396.33,396.78,399.59,401.95,403.42,46.12,1.21,399.7,390.55,True,67.88,True,False,False
2025-05-21 11:45:00+05:30,396.6,397.6,396.4,397.6,19538,396.75,396.86,399.53,401.88,403.37,52.56,1.21,399.7,393.3,True,67.88,True,False,False
2025-05-21 11:50:00+05:30,397.35,397.8,397.05,397.55,26321,397.02,396.92,399.47,401.8,403.32,52.21,1.18,399.7,393.3,True,67.88,True,False,False
2025-05-21 11:55:00+05:30,397.55,399.0,397.55,398.2,96621,397.41,397.04,399.43,401.74,403.27,56.32,1.2,399.7,393.8,True,67.88,True,False,False
2025-05-21 12:00:00+05:30,398.05,398.95,397.4,397.65,38150,397.49,397.1,399.37,401.68,403.23,52.22,1.22,399.7,394.65,True,73.41,True,False,False
2025-05-21 12:05:00+05:30,397.55,398.0,397.45,397.6,51324,397.53,397.15,399.32,401.61,403.18,51.85,1.18,399.7,394.7,True,73.41,True,False,False
2025-05-21 12:10:00+05:30,397.55,398.0,397.0,397.3,80637,397.45,397.16,399.25,401.54,403.13,49.59,1.16,399.7,394.7,True,73.41,True,False,False
2025-05-21 12:15:00+05:30,397.35,398.8,397.35,397.7,60903,397.53,397.22,399.21,401.47,403.08,52.57,1.19,399.2,394.7,True,73.41,True,False,False
2025-05-21 12:20:00+05:30,397.75,398.9,397.7,398.8,60614,397.96,397.37,399.19,401.43,403.04,59.63,1.19,399.2,394.7,True,73.41,True,False,False
2025-05-21 12:25:00+05:30,398.85,399.75,398.35,399.6,57630,398.5,397.58,399.21,401.4,403.01,63.84,1.2,399.75,394.7,True,73.41,True,False,False
2025-05-21 12:30:00+05:30,399.5,401.0,399.4,400.5,96330,399.17,397.86,399.25,401.39,402.99,67.91,1.23,401.0,394.7,True,77.94,True,False,False
2025-05-21 12:35:00+05:30,400.35,401.35,400.3,401.0,52552,399.78,398.16,399.3,401.38,402.98,69.93,1.22,401.35,394.7,True,77.94,True,False,False
2025-05-21 12:40:00+05:30,401.0,401.15,400.0,400.5,24159,400.02,398.38,399.34,401.36,402.95,65.49,1.21,401.35,394.7,True,77.94,True,False,False
2025-05-21 12:45:00+05:30,400.45,400.7,399.45,400.35,72506,400.13,398.57,399.37,401.35,402.93,64.17,1.22,401.35,394.7,True,77.94,True,False,False
2025-05-21 12:50:00+05:30,400.35,400.75,400.2,400.4,23882,400.22,398.74,399.4,401.33,402.91,64.43,1.17,401.35,394.7,True,77.94,True,False,False
2025-05-21 12:55:00+05:30,400.25,401.4,400.25,401.15,28897,400.53,398.97,399.46,401.33,402.9,68.12,1.17,401.4,394.7,True,77.94,True,False,False
2025-05-21 13:00:00+05:30,401.15,401.35,400.65,401.25,25564,400.77,399.19,399.51,401.33,402.88,68.58,1.13,401.4,394.7,True,81.64,True,False,False
2025-05-21 13:05:00+05:30,401.35,401.9,401.25,401.75,44012,401.1,399.43,399.58,401.33,402.87,70.89,1.1,401.9,394.7,True,81.64,True,False,False
2025-05-21 13:10:00+05:30,401.65,402.5,401.65,402.35,31123,401.51,399.71,399.67,401.35,402.87,73.4,1.08,402.5,394.7,True,81.64,True,False,False
2025-05-21 13:15:00+05:30,402.3,403.85,402.3,403.75,59757,402.26,400.09,399.8,401.39,402.88,78.15,1.11,403.85,394.7,True,81.64,True,False,False
2025-05-21 13:20:00+05:30,403.7,404.1,402.9,403.05,75881,402.52,400.38,399.9,401.42,402.88,71.3,1.12,404.1,394.7,True,81.64,True,False,False
2025-05-21 13:25:00+05:30,403.0,403.4,402.75,402.85,20138,402.63,400.61,399.99,401.44,402.88,69.42,1.09,404.1,394.7,True,81.64,True,False,False
