timestamp,open,high,low,close,volume,EMA_short,EMA_medium,EMA_long
2025-05-19 12:45:00+05:30,799.15,801.0,799.05,800.1,198611.0,798.9696756426625,798.4802022931359,796.9386344977239
2025-05-19 12:50:00+05:30,800.2,801.4,800.0,800.45,254985.0,799.2657405141301,798.6592748119417,797.0640404085195
2025-05-19 12:55:00+05:30,800.5,800.75,800.0,800.0,60097.0,799.4125924113041,798.781158919947,797.1688961082152
2025-05-19 13:00:00+05:30,800.0,800.2,799.25,799.25,62314.0,799.3800739290433,798.8237808363153,797.2432212472075
2025-05-19 13:05:00+05:30,799.25,799.5,798.5,798.75,55055.0,799.2540591432347,798.8170734875594,797.2970347740929
2025-05-19 13:10:00+05:30,798.8,799.25,798.5,798.8,41245.0,799.1632473145878,798.8155213523266,797.3507121035897
2025-05-19 13:15:00+05:30,798.95,799.5,798.4,799.0,71302.0,799.1305978516702,798.8322921384787,797.4096152427472
2025-05-19 13:20:00+05:30,799.0,799.45,799.0,799.15,24049.0,799.1344782813363,798.8611746713442,797.4717718412205
2025-05-19 13:25:00+05:30,799.15,799.45,798.65,798.9,96532.0,799.0875826250691,798.8647042466765,797.5227799897483
2025-05-19 13:30:00+05:30,799.1,799.95,798.8,799.0,79451.0,799.0700661000553,798.877003860615,797.5755378472574
2025-05-19 13:35:00+05:30,798.95,799.4,798.5,798.7,41208.0,798.9960528800443,798.8609126005591,797.6156972098553
2025-05-19 13:40:00+05:30,798.7,799.15,798.6,798.85,27261.0,798.9668423040355,798.8599205459628,797.6597794523605
2025-05-19 13:45:00+05:30,798.9,799.1,798.4,798.7,51434.0,798.9134738432284,798.8453823145117,797.6969301862047
2025-05-19 13:50:00+05:30,798.8,798.8,798.05,798.4,31736.0,798.8107790745828,798.8048930131924,797.7220398224117
2025-05-19 13:55:00+05:30,798.7,798.75,797.5,797.55,117064.0,798.5586232596663,798.6908118301749,797.7158955430399
2025-05-19 14:00:00+05:30,797.55,797.75,795.0,795.5,255529.0,797.9468986077331,798.4007380274318,797.6367564165029
2025-05-19 14:05:00+05:30,795.35,795.95,794.3,795.35,176491.0,797.4275188861866,798.1233982067561,797.5550865444849
2025-05-19 14:10:00+05:30,795.35,795.55,793.75,794.8,195115.0,796.9020151089494,797.821271097051,797.4566905964675
2025-05-19 14:15:00+05:30,794.85,795.7,794.1,795.4,94125.0,796.6016120871597,797.6011555427735,797.3832373608794
2025-05-19 14:20:00+05:30,795.45,795.75,794.0,794.4,104007.0,796.1612896697278,797.3101414025214,797.2766931694196
2025-05-19 14:25:00+05:30,794.4,794.45,793.0,793.95,187146.0,795.7190317357822,797.0046740022922,797.1578826990831
2025-05-19 14:30:00+05:30,793.95,794.2,793.4,793.8,89797.0,795.3352253886258,796.7133400020838,797.037958316973
2025-05-19 14:35:00,795.0,795.0,795.0,795.0,,795.2681803109007,796.5575818200762,796.9651740913669
