timestamp,open,high,low,close,volume,EMA_short,EMA_medium,EMA_long
2025-05-15 10:40:00+05:30,801.0,802.9,800.0,800.25,400622,799.2474107365811,798.4435009774653,799.3068700234845
2025-05-15 10:45:00+05:30,800.35,801.0,798.75,799.7,164059,799.3982738243874,798.5577281613321,799.3191553352507
2025-05-15 10:50:00+05:30,799.55,799.65,798.05,798.7,184771,799.165515882925,798.5706619648473,799.2998067310241
2025-05-15 10:55:00+05:30,798.75,800.95,798.15,799.9,262875,799.41034392195,798.691510877134,799.3185627706796
2025-05-15 11:00:00+05:30,799.95,800.15,798.6,798.95,90240,799.2568959479668,798.7150098883036,799.3070451840958
2025-05-15 11:05:00+05:30,798.95,799.0,797.15,798.2,155991,798.9045972986446,798.6681908075487,799.2724500220928
2025-05-15 11:10:00+05:30,798.0,798.2,796.3,796.55,233664,798.1197315324298,798.4756280068624,799.1873734589024
2025-05-15 11:15:00+05:30,796.65,798.0,796.4,797.25,96719,797.82982102162,798.3642072789659,799.1268305383117
2025-05-15 11:20:00+05:30,797.3,797.65,796.05,796.25,144943,797.3032140144134,798.1720066172417,799.0369295839894
2025-05-15 11:25:00+05:30,796.25,796.95,796.05,796.1,121522,796.9021426762756,797.9836423793106,798.9451505344897
2025-05-15 11:30:00+05:30,796.1,796.4,795.5,795.8,141248,796.5347617841838,797.785129435737,798.8468645802868
2025-05-15 11:35:00+05:30,795.95,796.0,794.5,795.3,331730,796.1231745227892,797.5592085779426,798.7360250621529
2025-05-15 11:40:00+05:30,795.5,796.2,795.0,796.0,120196,796.0821163485261,797.4174623435842,798.6505242789606
2025-05-15 11:45:00+05:30,796.0,796.15,795.6,795.65,71984,795.9380775656841,797.256783948713,798.5567578952431
2025-05-15 11:50:00+05:30,795.65,795.9,795.15,795.6,86415,795.8253850437895,797.1061672261027,798.4643592110167
2025-05-15 11:55:00+05:30,795.6,796.0,795.55,795.8,69349,795.8169233625264,796.9874247510024,798.3810979856725
2025-05-15 12:00:00+05:30,795.8,796.1,795.5,796.1,82572,795.9112822416844,796.9067497736386,798.3098136736202
2025-05-15 12:05:00+05:30,796.1,798.0,796.0,797.6,148385,796.474188161123,796.9697725214896,798.2876319963195
2025-05-15 12:10:00+05:30,797.6,797.65,796.2,796.5,130945,796.4827921074154,796.9270659286269,798.2317684964346
2025-05-15 12:15:00+05:30,796.5,798.0,796.45,797.2,244071,796.7218614049438,796.9518781169336,798.199525730921
2025-05-15 12:20:00+05:30,797.2,797.25,795.8,796.35,63214,796.5979076032959,796.8971619244851,798.1417280518297
2025-05-15 12:25:00+05:30,796.25,796.25,795.5,795.9,72740,796.3652717355307,796.806510840441,798.07167405021
2025-05-15 12:30:00+05:30,795.9,796.5,795.5,796.5,44395,796.4101811570205,796.7786462185827,798.022559236141
2025-05-15 12:35:00+05:30,796.35,797.9,796.25,797.15,82541,796.6567874380137,796.812405653257,797.9952917600116
2025-05-15 12:40:00+05:30,797.25,797.3,795.55,795.8,225896,796.3711916253425,796.7203687756881,797.9266888925112
2025-05-15 12:45:00+05:30,796.0,796.3,795.6,795.9,86708,796.2141277502284,796.6457897960802,797.8633548646202
2025-05-15 12:50:00+05:30,796.0,796.9,795.8,796.6,47576,796.3427518334856,796.6416270873456,797.8238750251007
2025-05-15 12:55:00+05:30,796.65,797.5,796.55,797.5,40938,796.7285012223238,796.719660988496,797.8137539305663
2025-05-15 13:00:00+05:30,797.45,799.0,797.4,798.75,282926,797.4023341482159,796.9042372622691,797.8430116202361
2025-05-15 13:05:00+05:30,798.8,801.5,798.5,800.1,542580,798.3015560988106,797.1947611475174,797.9135425071037
2025-05-15 13:10:00+05:30,800.1,802.2,800.1,802.2,340495,799.6010373992071,797.6497828613794,798.0474943037567
2025-05-15 13:15:00+05:30,802.15,803.0,800.5,801.7,304754,800.3006915994715,798.0179844194358,798.1616351067644
2025-05-15 13:20:00+05:30,801.7,802.0,800.55,801.95,193581,800.8504610663144,798.3754403813052,798.280021509678
2025-05-15 13:25:00+05:30,801.6,802.25,801.25,802.15,108725,801.2836407108764,798.7185821648229,798.4009583375006
2025-05-15 13:30:00+05:30,802.15,804.0,802.15,803.55,355102,802.039093807251,799.1578019680207,798.5618658894537
2025-05-15 13:35:00+05:30,803.6,803.7,802.2,803.65,239925,802.5760625381674,799.5661836072916,798.7208700804083
2025-05-15 13:40:00+05:30,803.6,803.9,802.6,803.0,148860,802.717375025445,799.8783487339014,798.8545928903956
2025-05-15 13:45:00+05:30,803.0,804.0,802.6,803.2,350685,802.8782500169634,800.1803170308194,798.9903868625707
2025-05-15 13:50:00+05:30,803.05,803.5,802.65,803.0,131539,802.9188333446423,800.4366518461994,799.1156872731154
2025-05-15 13:55:00+05:30,803.0,803.35,802.55,802.95,123411,802.9292222297615,800.6651380419995,799.2355095458306
2025-05-15 14:00:00+05:30,803.0,803.1,801.1,803.0,217707,802.952814819841,800.8773982199996,799.3531498725234
2025-05-15 14:05:00+05:30,803.0,805.9,802.2,805.1,462509,803.6685432132274,801.2612711090906,799.532738939007
2025-05-15 14:10:00+05:30,805.0,807.4,804.5,805.9,493436,804.4123621421517,801.6829737355368,799.7317158471631
2025-05-15 14:15:00+05:30,805.8,806.8,805.2,806.0,294332,804.9415747614345,802.0754306686698,799.9275997269392
2025-05-15 14:20:00+05:30,806.0,806.1,805.0,805.3,258840,805.0610498409563,802.3685733351543,800.0954872354723
2025-05-15 14:25:00+05:30,805.3,806.9,805.1,806.4,227682,805.5073665606376,802.7350666683221,800.2925032593639
2025-05-15 14:30:00+05:30,806.35,806.4,804.2,805.15,295231,805.3882443737584,802.9546060621111,800.4443000325089
2025-05-15 14:35:00+05:30,805.15,805.8,804.1,805.0,256960,805.2588295825058,803.1405509655556,800.586665656493
2025-05-15 14:40:00+05:30,805.1,807.4,804.9,807.4,337497,805.9725530550039,803.5277736050505,800.7995823547276
2025-05-15 14:45:00+05:30,807.3,808.5,806.55,807.9,360585,806.6150353700026,803.9252487318641,801.0214704061424
2025-05-15 14:50:00+05:30,807.9,809.45,807.25,808.65,372642,807.2933569133351,804.3547715744219,801.2598619559504
2025-05-15 14:55:00+05:30,808.55,808.85,807.8,807.85,286107,807.47890460889,804.6725196131108,801.465803769827
2025-05-15 15:00:00+05:30,807.85,808.1,807.2,807.9,570885,807.6192697392601,804.9659269210099,801.6668724020199
2025-05-15 15:05:00+05:30,807.85,807.95,807.05,807.85,227849,807.6961798261734,805.2281153827363,801.8600951394567
2025-05-15 15:10:00+05:30,807.85,807.9,807.0,807.55,250955,807.647453217449,805.4391958024875,802.0379046663486
2025-05-15 15:15:00+05:30,807.45,807.75,807.05,807.35,344969,807.5483021449661,805.6129052749885,802.2039076455252
2025-05-15 15:20:00+05:30,807.35,808.2,807.35,808.2,869444,807.7655347633108,805.848095704535,802.3912855316025
2025-05-15 15:25:00+05:30,808.05,808.35,807.55,808.0,459947,807.8436898422074,806.0437233677591,802.56655785874
